#y_P	y_As	y_Sb	x_Al	x_Ga	x_In	a
0.6	0.1	0.3	0.5	0.0	0.5	5.87406
0.6	0.1	0.3	0.5	0.1	0.4	5.833391
0.6	0.1	0.3	0.5	0.2	0.3	5.792722
0.6	0.1	0.3	0.5	0.3	0.2	5.752053
0.6	0.1	0.3	0.5	0.4	0.1	5.711384
0.6	0.1	0.3	0.5	0.5	0.0	5.670715
0.6	0.1	0.3	0.6	0.0	0.4	5.834708
0.6	0.1	0.3	0.6	0.1	0.3	5.794039
0.6	0.1	0.3	0.6	0.2	0.2	5.75337
0.6	0.1	0.3	0.6	0.3	0.1	5.712701
0.6	0.1	0.3	0.6	0.4	-1.11022302463e-16	5.672032
0.6	0.1	0.3	0.7	0.0	0.3	5.795356
0.6	0.1	0.3	0.7	0.1	0.2	5.754687
0.6	0.1	0.3	0.7	0.2	0.1	5.714018
0.6	0.1	0.3	0.7	0.3	-1.11022302463e-16	5.673349
0.6	0.1	0.3	0.8	0.0	0.2	5.756004
0.6	0.1	0.3	0.8	0.1	0.1	5.715335
0.6	0.1	0.3	0.8	0.2	-5.55111512313e-17	5.674666
0.6	0.1	0.3	0.9	0.0	0.1	5.716652
0.6	0.1	0.3	0.9	0.1	-2.77555756156e-17	5.675983
0.6	0.1	0.3	1.0	0.0	0.0	5.6773
0.6	0.2	0.2	0.0	0.0	1.0	6.02872
0.6	0.2	0.2	0.0	0.1	0.9	5.987844
0.6	0.2	0.2	0.0	0.2	0.8	5.946968
0.6	0.2	0.2	0.0	0.3	0.7	5.906092
0.6	0.2	0.2	0.0	0.4	0.6	5.865216
0.6	0.2	0.2	0.0	0.5	0.5	5.82434
0.6	0.2	0.2	0.0	0.6	0.4	5.783464
0.6	0.2	0.2	0.0	0.7	0.3	5.742588
0.6	0.2	0.2	0.0	0.8	0.2	5.701712
0.6	0.2	0.2	0.0	0.9	0.1	5.660836
0.6	0.2	0.2	0.0	1.0	0.0	5.61996
0.6	0.2	0.2	0.1	0.0	0.9	5.988828
0.6	0.2	0.2	0.1	0.1	0.8	5.947952
0.6	0.2	0.2	0.1	0.2	0.7	5.907076
0.6	0.2	0.2	0.1	0.3	0.6	5.8662
0.6	0.2	0.2	0.1	0.4	0.5	5.825324
0.6	0.2	0.2	0.1	0.5	0.4	5.784448
0.6	0.2	0.2	0.1	0.6	0.3	5.743572
0.6	0.2	0.2	0.1	0.7	0.2	5.702696
0.6	0.2	0.2	0.1	0.8	0.1	5.66182
0.6	0.2	0.2	0.1	0.9	0.0	5.620944
0.6	0.2	0.2	0.2	0.0	0.8	5.948936
0.6	0.2	0.2	0.2	0.1	0.7	5.90806
0.6	0.2	0.2	0.2	0.2	0.6	5.867184
0.6	0.2	0.2	0.2	0.3	0.5	5.826308
0.6	0.2	0.2	0.2	0.4	0.4	5.785432
0.6	0.2	0.2	0.2	0.5	0.3	5.744556
0.6	0.2	0.2	0.2	0.6	0.2	5.70368
0.6	0.2	0.2	0.2	0.7	0.1	5.662804
0.6	0.2	0.2	0.2	0.8	0.0	5.621928
0.6	0.2	0.2	0.3	0.0	0.7	5.909044
0.6	0.2	0.2	0.3	0.1	0.6	5.868168
0.6	0.2	0.2	0.3	0.2	0.5	5.827292
0.6	0.2	0.2	0.3	0.3	0.4	5.786416
0.6	0.2	0.2	0.3	0.4	0.3	5.74554
0.6	0.2	0.2	0.3	0.5	0.2	5.704664
0.6	0.2	0.2	0.3	0.6	0.1	5.663788
0.6	0.2	0.2	0.3	0.7	-1.11022302463e-16	5.622912
0.6	0.2	0.2	0.4	0.0	0.6	5.869152
0.6	0.2	0.2	0.4	0.1	0.5	5.828276
0.6	0.2	0.2	0.4	0.2	0.4	5.7874
0.6	0.2	0.2	0.4	0.3	0.3	5.746524
0.6	0.2	0.2	0.4	0.4	0.2	5.705648
0.6	0.2	0.2	0.4	0.5	0.1	5.664772
0.6	0.2	0.2	0.4	0.6	-1.11022302463e-16	5.623896
0.6	0.2	0.2	0.5	0.0	0.5	5.82926
0.6	0.2	0.2	0.5	0.1	0.4	5.788384
0.6	0.2	0.2	0.5	0.2	0.3	5.747508
0.6	0.2	0.2	0.5	0.3	0.2	5.706632
0.6	0.2	0.2	0.5	0.4	0.1	5.665756
0.6	0.2	0.2	0.5	0.5	0.0	5.62488
0.6	0.2	0.2	0.6	0.0	0.4	5.789368
0.6	0.2	0.2	0.6	0.1	0.3	5.748492
0.6	0.2	0.2	0.6	0.2	0.2	5.707616
0.6	0.2	0.2	0.6	0.3	0.1	5.66674
0.6	0.2	0.2	0.6	0.4	-1.11022302463e-16	5.625864
0.6	0.2	0.2	0.7	0.0	0.3	5.749476
0.6	0.2	0.2	0.7	0.1	0.2	5.7086
0.6	0.2	0.2	0.7	0.2	0.1	5.667724
0.6	0.2	0.2	0.7	0.3	-1.11022302463e-16	5.626848
0.6	0.2	0.2	0.8	0.0	0.2	5.709584
0.6	0.2	0.2	0.8	0.1	0.1	5.668708
0.6	0.2	0.2	0.8	0.2	-5.55111512313e-17	5.627832
0.6	0.2	0.2	0.9	0.0	0.1	5.669692
0.6	0.2	0.2	0.9	0.1	-2.77555756156e-17	5.628816
0.6	0.2	0.2	1.0	0.0	0.0	5.6298
0.6	0.3	0.1	0.0	0.0	1.0	5.98662
0.6	0.3	0.1	0.0	0.1	0.9	5.945537
0.6	0.3	0.1	0.0	0.2	0.8	5.904454
0.6	0.3	0.1	0.0	0.3	0.7	5.863371
0.6	0.3	0.1	0.0	0.4	0.6	5.822288
0.6	0.3	0.1	0.0	0.5	0.5	5.781205
0.6	0.3	0.1	0.0	0.6	0.4	5.740122
0.6	0.3	0.1	0.0	0.7	0.3	5.699039
0.6	0.3	0.1	0.0	0.8	0.2	5.657956
0.6	0.3	0.1	0.0	0.9	0.1	5.616873
0.6	0.3	0.1	0.0	1.0	0.0	5.57579
0.6	0.3	0.1	0.1	0.0	0.9	5.946188
0.6	0.3	0.1	0.1	0.1	0.8	5.905105
0.6	0.3	0.1	0.1	0.2	0.7	5.864022
0.6	0.3	0.1	0.1	0.3	0.6	5.822939
0.6	0.3	0.1	0.1	0.4	0.5	5.781856
0.6	0.3	0.1	0.1	0.5	0.4	5.740773
0.6	0.3	0.1	0.1	0.6	0.3	5.69969
0.6	0.3	0.1	0.1	0.7	0.2	5.658607
0.6	0.3	0.1	0.1	0.8	0.1	5.617524
0.6	0.3	0.1	0.1	0.9	0.0	5.576441
0.6	0.3	0.1	0.2	0.0	0.8	5.905756
0.6	0.3	0.1	0.2	0.1	0.7	5.864673
0.6	0.3	0.1	0.2	0.2	0.6	5.82359
0.6	0.3	0.1	0.2	0.3	0.5	5.782507
0.6	0.3	0.1	0.2	0.4	0.4	5.741424
0.6	0.3	0.1	0.2	0.5	0.3	5.700341
0.6	0.3	0.1	0.2	0.6	0.2	5.659258
0.6	0.3	0.1	0.2	0.7	0.1	5.618175
0.6	0.3	0.1	0.2	0.8	0.0	5.577092
0.6	0.3	0.1	0.3	0.0	0.7	5.865324
0.6	0.3	0.1	0.3	0.1	0.6	5.824241
0.6	0.3	0.1	0.3	0.2	0.5	5.783158
0.6	0.3	0.1	0.3	0.3	0.4	5.742075
0.6	0.3	0.1	0.3	0.4	0.3	5.700992
0.6	0.3	0.1	0.3	0.5	0.2	5.659909
0.6	0.3	0.1	0.3	0.6	0.1	5.618826
0.6	0.3	0.1	0.3	0.7	-1.11022302463e-16	5.577743
0.6	0.3	0.1	0.4	0.0	0.6	5.824892
0.6	0.3	0.1	0.4	0.1	0.5	5.783809
0.6	0.3	0.1	0.4	0.2	0.4	5.742726
0.6	0.3	0.1	0.4	0.3	0.3	5.701643
0.6	0.3	0.1	0.4	0.4	0.2	5.66056
0.6	0.3	0.1	0.4	0.5	0.1	5.619477
0.6	0.3	0.1	0.4	0.6	-1.11022302463e-16	5.578394
0.6	0.3	0.1	0.5	0.0	0.5	5.78446
0.6	0.3	0.1	0.5	0.1	0.4	5.743377
0.6	0.3	0.1	0.5	0.2	0.3	5.702294
0.6	0.3	0.1	0.5	0.3	0.2	5.661211
0.6	0.3	0.1	0.5	0.4	0.1	5.620128
0.6	0.3	0.1	0.5	0.5	0.0	5.579045
0.6	0.3	0.1	0.6	0.0	0.4	5.744028
0.6	0.3	0.1	0.6	0.1	0.3	5.702945
0.6	0.3	0.1	0.6	0.2	0.2	5.661862
0.6	0.3	0.1	0.6	0.3	0.1	5.620779
0.6	0.3	0.1	0.6	0.4	-1.11022302463e-16	5.579696
0.6	0.3	0.1	0.7	0.0	0.3	5.703596
0.6	0.3	0.1	0.7	0.1	0.2	5.662513
0.6	0.3	0.1	0.7	0.2	0.1	5.62143
0.6	0.3	0.1	0.7	0.3	-1.11022302463e-16	5.580347
0.6	0.3	0.1	0.8	0.0	0.2	5.663164
0.6	0.3	0.1	0.8	0.1	0.1	5.622081
0.6	0.3	0.1	0.8	0.2	-5.55111512313e-17	5.580998
0.6	0.3	0.1	0.9	0.0	0.1	5.622732
0.6	0.3	0.1	0.9	0.1	-2.77555756156e-17	5.581649
0.6	0.3	0.1	1.0	0.0	0.0	5.5823
0.6	0.4	-1.11022302463e-16	0.0	0.0	1.0	5.94452
0.6	0.4	-1.11022302463e-16	0.0	0.1	0.9	5.90323
0.6	0.4	-1.11022302463e-16	0.0	0.2	0.8	5.86194
0.6	0.4	-1.11022302463e-16	0.0	0.3	0.7	5.82065
0.6	0.4	-1.11022302463e-16	0.0	0.4	0.6	5.77936
0.6	0.4	-1.11022302463e-16	0.0	0.5	0.5	5.73807
0.6	0.4	-1.11022302463e-16	0.0	0.6	0.4	5.69678
0.6	0.4	-1.11022302463e-16	0.0	0.7	0.3	5.65549
0.6	0.4	-1.11022302463e-16	0.0	0.8	0.2	5.6142
0.6	0.4	-1.11022302463e-16	0.0	0.9	0.1	5.57291
0.6	0.4	-1.11022302463e-16	0.0	1.0	0.0	5.53162
0.6	0.4	-1.11022302463e-16	0.1	0.0	0.9	5.903548
0.6	0.4	-1.11022302463e-16	0.1	0.1	0.8	5.862258
0.6	0.4	-1.11022302463e-16	0.1	0.2	0.7	5.820968
0.6	0.4	-1.11022302463e-16	0.1	0.3	0.6	5.779678
0.6	0.4	-1.11022302463e-16	0.1	0.4	0.5	5.738388
0.6	0.4	-1.11022302463e-16	0.1	0.5	0.4	5.697098
0.6	0.4	-1.11022302463e-16	0.1	0.6	0.3	5.655808
0.6	0.4	-1.11022302463e-16	0.1	0.7	0.2	5.614518
0.6	0.4	-1.11022302463e-16	0.1	0.8	0.1	5.573228
0.6	0.4	-1.11022302463e-16	0.1	0.9	0.0	5.531938
0.6	0.4	-1.11022302463e-16	0.2	0.0	0.8	5.862576
0.6	0.4	-1.11022302463e-16	0.2	0.1	0.7	5.821286
0.6	0.4	-1.11022302463e-16	0.2	0.2	0.6	5.779996
0.6	0.4	-1.11022302463e-16	0.2	0.3	0.5	5.738706
0.6	0.4	-1.11022302463e-16	0.2	0.4	0.4	5.697416
0.6	0.4	-1.11022302463e-16	0.2	0.5	0.3	5.656126
0.6	0.4	-1.11022302463e-16	0.2	0.6	0.2	5.614836
0.6	0.4	-1.11022302463e-16	0.2	0.7	0.1	5.573546
0.6	0.4	-1.11022302463e-16	0.2	0.8	0.0	5.532256
0.6	0.4	-1.11022302463e-16	0.3	0.0	0.7	5.821604
0.6	0.4	-1.11022302463e-16	0.3	0.1	0.6	5.780314
0.6	0.4	-1.11022302463e-16	0.3	0.2	0.5	5.739024
0.6	0.4	-1.11022302463e-16	0.3	0.3	0.4	5.697734
0.6	0.4	-1.11022302463e-16	0.3	0.4	0.3	5.656444
0.6	0.4	-1.11022302463e-16	0.3	0.5	0.2	5.615154
0.6	0.4	-1.11022302463e-16	0.3	0.6	0.1	5.573864
0.6	0.4	-1.11022302463e-16	0.3	0.7	-1.11022302463e-16	5.532574
0.6	0.4	-1.11022302463e-16	0.4	0.0	0.6	5.780632
0.6	0.4	-1.11022302463e-16	0.4	0.1	0.5	5.739342
0.6	0.4	-1.11022302463e-16	0.4	0.2	0.4	5.698052
0.6	0.4	-1.11022302463e-16	0.4	0.3	0.3	5.656762
0.6	0.4	-1.11022302463e-16	0.4	0.4	0.2	5.615472
0.6	0.4	-1.11022302463e-16	0.4	0.5	0.1	5.574182
0.6	0.4	-1.11022302463e-16	0.4	0.6	-1.11022302463e-16	5.532892
0.6	0.4	-1.11022302463e-16	0.5	0.0	0.5	5.73966
0.6	0.4	-1.11022302463e-16	0.5	0.1	0.4	5.69837
0.6	0.4	-1.11022302463e-16	0.5	0.2	0.3	5.65708
0.6	0.4	-1.11022302463e-16	0.5	0.3	0.2	5.61579
0.6	0.4	-1.11022302463e-16	0.5	0.4	0.1	5.5745
0.6	0.4	-1.11022302463e-16	0.5	0.5	0.0	5.53321
0.6	0.4	-1.11022302463e-16	0.6	0.0	0.4	5.698688
0.6	0.4	-1.11022302463e-16	0.6	0.1	0.3	5.657398
0.6	0.4	-1.11022302463e-16	0.6	0.2	0.2	5.616108
0.6	0.4	-1.11022302463e-16	0.6	0.3	0.1	5.574818
0.6	0.4	-1.11022302463e-16	0.6	0.4	-1.11022302463e-16	5.533528
0.6	0.4	-1.11022302463e-16	0.7	0.0	0.3	5.657716
0.6	0.4	-1.11022302463e-16	0.7	0.1	0.2	5.616426
0.6	0.4	-1.11022302463e-16	0.7	0.2	0.1	5.575136
0.6	0.4	-1.11022302463e-16	0.7	0.3	-1.11022302463e-16	5.533846
0.6	0.4	-1.11022302463e-16	0.8	0.0	0.2	5.616744
0.6	0.4	-1.11022302463e-16	0.8	0.1	0.1	5.575454
0.6	0.4	-1.11022302463e-16	0.8	0.2	-5.55111512313e-17	5.534164
0.6	0.4	-1.11022302463e-16	0.9	0.0	0.1	5.575772
0.6	0.4	-1.11022302463e-16	0.9	0.1	-2.77555756156e-17	5.534482
0.6	0.4	-1.11022302463e-16	1.0	0.0	0.0	5.5348
0.7	0.0	0.3	0.0	0.0	1.0	6.05184
0.7	0.0	0.3	0.0	0.1	0.9	6.011041
0.7	0.0	0.3	0.0	0.2	0.8	5.970242
0.7	0.0	0.3	0.0	0.3	0.7	5.929443
0.7	0.0	0.3	0.0	0.4	0.6	5.888644
0.7	0.0	0.3	0.0	0.5	0.5	5.847845
0.7	0.0	0.3	0.0	0.6	0.4	5.807046
0.7	0.0	0.3	0.0	0.7	0.3	5.766247
0.7	0.0	0.3	0.0	0.8	0.2	5.725448
0.7	0.0	0.3	0.0	0.9	0.1	5.684649
0.7	0.0	0.3	0.0	1.0	0.0	5.64385
0.7	0.0	0.3	0.1	0.0	0.9	6.012291
0.7	0.0	0.3	0.1	0.1	0.8	5.971492
0.7	0.0	0.3	0.1	0.2	0.7	5.930693
0.7	0.0	0.3	0.1	0.3	0.6	5.889894
0.7	0.0	0.3	0.1	0.4	0.5	5.849095
0.7	0.0	0.3	0.1	0.5	0.4	5.808296
0.7	0.0	0.3	0.1	0.6	0.3	5.767497
0.7	0.0	0.3	0.1	0.7	0.2	5.726698
0.7	0.0	0.3	0.1	0.8	0.1	5.685899
0.7	0.0	0.3	0.1	0.9	0.0	5.6451
0.7	0.0	0.3	0.2	0.0	0.8	5.972742
0.7	0.0	0.3	0.2	0.1	0.7	5.931943
0.7	0.0	0.3	0.2	0.2	0.6	5.891144
0.7	0.0	0.3	0.2	0.3	0.5	5.850345
0.7	0.0	0.3	0.2	0.4	0.4	5.809546
0.7	0.0	0.3	0.2	0.5	0.3	5.768747
0.7	0.0	0.3	0.2	0.6	0.2	5.727948
0.7	0.0	0.3	0.2	0.7	0.1	5.687149
0.7	0.0	0.3	0.2	0.8	0.0	5.64635
0.7	0.0	0.3	0.3	0.0	0.7	5.933193
0.7	0.0	0.3	0.3	0.1	0.6	5.892394
0.7	0.0	0.3	0.3	0.2	0.5	5.851595
0.7	0.0	0.3	0.3	0.3	0.4	5.810796
0.7	0.0	0.3	0.3	0.4	0.3	5.769997
0.7	0.0	0.3	0.3	0.5	0.2	5.729198
0.7	0.0	0.3	0.3	0.6	0.1	5.688399
0.7	0.0	0.3	0.3	0.7	-1.11022302463e-16	5.6476
0.7	0.0	0.3	0.4	0.0	0.6	5.893644
0.7	0.0	0.3	0.4	0.1	0.5	5.852845
0.7	0.0	0.3	0.4	0.2	0.4	5.812046
0.7	0.0	0.3	0.4	0.3	0.3	5.771247
0.7	0.0	0.3	0.4	0.4	0.2	5.730448
0.7	0.0	0.3	0.4	0.5	0.1	5.689649
0.7	0.0	0.3	0.4	0.6	-1.11022302463e-16	5.64885
0.7	0.0	0.3	0.5	0.0	0.5	5.854095
0.7	0.0	0.3	0.5	0.1	0.4	5.813296
0.7	0.0	0.3	0.5	0.2	0.3	5.772497
0.7	0.0	0.3	0.5	0.3	0.2	5.731698
0.7	0.0	0.3	0.5	0.4	0.1	5.690899
0.7	0.0	0.3	0.5	0.5	0.0	5.6501
0.7	0.0	0.3	0.6	0.0	0.4	5.814546
0.7	0.0	0.3	0.6	0.1	0.3	5.773747
0.7	0.0	0.3	0.6	0.2	0.2	5.732948
0.7	0.0	0.3	0.6	0.3	0.1	5.692149
0.7	0.0	0.3	0.6	0.4	-1.11022302463e-16	5.65135
0.7	0.0	0.3	0.7	0.0	0.3	5.774997
0.7	0.0	0.3	0.7	0.1	0.2	5.734198
0.7	0.0	0.3	0.7	0.2	0.1	5.693399
0.7	0.0	0.3	0.7	0.3	-1.11022302463e-16	5.6526
0.7	0.0	0.3	0.8	0.0	0.2	5.735448
0.7	0.0	0.3	0.8	0.1	0.1	5.694649
0.7	0.0	0.3	0.8	0.2	-5.55111512313e-17	5.65385
0.7	0.0	0.3	0.9	0.0	0.1	5.695899
0.7	0.0	0.3	0.9	0.1	-2.77555756156e-17	5.6551
0.7	0.0	0.3	1.0	0.0	0.0	5.65635
0.7	0.1	0.2	0.0	0.0	1.0	6.00974
0.7	0.1	0.2	0.0	0.1	0.9	5.968734
0.7	0.1	0.2	0.0	0.2	0.8	5.927728
0.7	0.1	0.2	0.0	0.3	0.7	5.886722
0.7	0.1	0.2	0.0	0.4	0.6	5.845716
0.7	0.1	0.2	0.0	0.5	0.5	5.80471
0.7	0.1	0.2	0.0	0.6	0.4	5.763704
0.7	0.1	0.2	0.0	0.7	0.3	5.722698
0.7	0.1	0.2	0.0	0.8	0.2	5.681692
0.7	0.1	0.2	0.0	0.9	0.1	5.640686
0.7	0.1	0.2	0.0	1.0	0.0	5.59968
0.7	0.1	0.2	0.1	0.0	0.9	5.969651
0.7	0.1	0.2	0.1	0.1	0.8	5.928645
0.7	0.1	0.2	0.1	0.2	0.7	5.887639
0.7	0.1	0.2	0.1	0.3	0.6	5.846633
0.7	0.1	0.2	0.1	0.4	0.5	5.805627
0.7	0.1	0.2	0.1	0.5	0.4	5.764621
0.7	0.1	0.2	0.1	0.6	0.3	5.723615
0.7	0.1	0.2	0.1	0.7	0.2	5.682609
0.7	0.1	0.2	0.1	0.8	0.1	5.641603
0.7	0.1	0.2	0.1	0.9	0.0	5.600597
0.7	0.1	0.2	0.2	0.0	0.8	5.929562
0.7	0.1	0.2	0.2	0.1	0.7	5.888556
0.7	0.1	0.2	0.2	0.2	0.6	5.84755
0.7	0.1	0.2	0.2	0.3	0.5	5.806544
0.7	0.1	0.2	0.2	0.4	0.4	5.765538
0.7	0.1	0.2	0.2	0.5	0.3	5.724532
0.7	0.1	0.2	0.2	0.6	0.2	5.683526
0.7	0.1	0.2	0.2	0.7	0.1	5.64252
0.7	0.1	0.2	0.2	0.8	0.0	5.601514
0.7	0.1	0.2	0.3	0.0	0.7	5.889473
0.7	0.1	0.2	0.3	0.1	0.6	5.848467
0.7	0.1	0.2	0.3	0.2	0.5	5.807461
0.7	0.1	0.2	0.3	0.3	0.4	5.766455
0.7	0.1	0.2	0.3	0.4	0.3	5.725449
0.7	0.1	0.2	0.3	0.5	0.2	5.684443
0.7	0.1	0.2	0.3	0.6	0.1	5.643437
0.7	0.1	0.2	0.3	0.7	-1.11022302463e-16	5.602431
0.7	0.1	0.2	0.4	0.0	0.6	5.849384
0.7	0.1	0.2	0.4	0.1	0.5	5.808378
0.7	0.1	0.2	0.4	0.2	0.4	5.767372
0.7	0.1	0.2	0.4	0.3	0.3	5.726366
0.7	0.1	0.2	0.4	0.4	0.2	5.68536
0.7	0.1	0.2	0.4	0.5	0.1	5.644354
0.7	0.1	0.2	0.4	0.6	-1.11022302463e-16	5.603348
0.7	0.1	0.2	0.5	0.0	0.5	5.809295
0.7	0.1	0.2	0.5	0.1	0.4	5.768289
0.7	0.1	0.2	0.5	0.2	0.3	5.727283
0.7	0.1	0.2	0.5	0.3	0.2	5.686277
0.7	0.1	0.2	0.5	0.4	0.1	5.645271
0.7	0.1	0.2	0.5	0.5	0.0	5.604265
0.7	0.1	0.2	0.6	0.0	0.4	5.769206
0.7	0.1	0.2	0.6	0.1	0.3	5.7282
0.7	0.1	0.2	0.6	0.2	0.2	5.687194
0.7	0.1	0.2	0.6	0.3	0.1	5.646188
0.7	0.1	0.2	0.6	0.4	-1.11022302463e-16	5.605182
0.7	0.1	0.2	0.7	0.0	0.3	5.729117
0.7	0.1	0.2	0.7	0.1	0.2	5.688111
0.7	0.1	0.2	0.7	0.2	0.1	5.647105
0.7	0.1	0.2	0.7	0.3	-1.11022302463e-16	5.606099
0.7	0.1	0.2	0.8	0.0	0.2	5.689028
0.7	0.1	0.2	0.8	0.1	0.1	5.648022
0.7	0.1	0.2	0.8	0.2	-5.55111512313e-17	5.607016
0.7	0.1	0.2	0.9	0.0	0.1	5.648939
0.7	0.1	0.2	0.9	0.1	-2.77555756156e-17	5.607933
0.7	0.1	0.2	1.0	0.0	0.0	5.60885
0.7	0.2	0.1	0.0	0.0	1.0	5.96764
0.7	0.2	0.1	0.0	0.1	0.9	5.926427
0.7	0.2	0.1	0.0	0.2	0.8	5.885214
0.7	0.2	0.1	0.0	0.3	0.7	5.844001
0.7	0.2	0.1	0.0	0.4	0.6	5.802788
0.7	0.2	0.1	0.0	0.5	0.5	5.761575
0.7	0.2	0.1	0.0	0.6	0.4	5.720362
0.7	0.2	0.1	0.0	0.7	0.3	5.679149
0.7	0.2	0.1	0.0	0.8	0.2	5.637936
0.7	0.2	0.1	0.0	0.9	0.1	5.596723
0.7	0.2	0.1	0.0	1.0	0.0	5.55551
0.7	0.2	0.1	0.1	0.0	0.9	5.927011
0.7	0.2	0.1	0.1	0.1	0.8	5.885798
0.7	0.2	0.1	0.1	0.2	0.7	5.844585
0.7	0.2	0.1	0.1	0.3	0.6	5.803372
0.7	0.2	0.1	0.1	0.4	0.5	5.762159
0.7	0.2	0.1	0.1	0.5	0.4	5.720946
0.7	0.2	0.1	0.1	0.6	0.3	5.679733
0.7	0.2	0.1	0.1	0.7	0.2	5.63852
0.7	0.2	0.1	0.1	0.8	0.1	5.597307
0.7	0.2	0.1	0.1	0.9	0.0	5.556094
0.7	0.2	0.1	0.2	0.0	0.8	5.886382
0.7	0.2	0.1	0.2	0.1	0.7	5.845169
0.7	0.2	0.1	0.2	0.2	0.6	5.803956
0.7	0.2	0.1	0.2	0.3	0.5	5.762743
0.7	0.2	0.1	0.2	0.4	0.4	5.72153
0.7	0.2	0.1	0.2	0.5	0.3	5.680317
0.7	0.2	0.1	0.2	0.6	0.2	5.639104
0.7	0.2	0.1	0.2	0.7	0.1	5.597891
0.7	0.2	0.1	0.2	0.8	0.0	5.556678
0.7	0.2	0.1	0.3	0.0	0.7	5.845753
0.7	0.2	0.1	0.3	0.1	0.6	5.80454
0.7	0.2	0.1	0.3	0.2	0.5	5.763327
0.7	0.2	0.1	0.3	0.3	0.4	5.722114
0.7	0.2	0.1	0.3	0.4	0.3	5.680901
0.7	0.2	0.1	0.3	0.5	0.2	5.639688
0.7	0.2	0.1	0.3	0.6	0.1	5.598475
0.7	0.2	0.1	0.3	0.7	-1.11022302463e-16	5.557262
0.7	0.2	0.1	0.4	0.0	0.6	5.805124
0.7	0.2	0.1	0.4	0.1	0.5	5.763911
0.7	0.2	0.1	0.4	0.2	0.4	5.722698
0.7	0.2	0.1	0.4	0.3	0.3	5.681485
0.7	0.2	0.1	0.4	0.4	0.2	5.640272
0.7	0.2	0.1	0.4	0.5	0.1	5.599059
0.7	0.2	0.1	0.4	0.6	-1.11022302463e-16	5.557846
0.7	0.2	0.1	0.5	0.0	0.5	5.764495
0.7	0.2	0.1	0.5	0.1	0.4	5.723282
0.7	0.2	0.1	0.5	0.2	0.3	5.682069
0.7	0.2	0.1	0.5	0.3	0.2	5.640856
0.7	0.2	0.1	0.5	0.4	0.1	5.599643
0.7	0.2	0.1	0.5	0.5	0.0	5.55843
0.7	0.2	0.1	0.6	0.0	0.4	5.723866
0.7	0.2	0.1	0.6	0.1	0.3	5.682653
0.7	0.2	0.1	0.6	0.2	0.2	5.64144
0.7	0.2	0.1	0.6	0.3	0.1	5.600227
0.7	0.2	0.1	0.6	0.4	-1.11022302463e-16	5.559014
0.7	0.2	0.1	0.7	0.0	0.3	5.683237
0.7	0.2	0.1	0.7	0.1	0.2	5.642024
0.7	0.2	0.1	0.7	0.2	0.1	5.600811
0.7	0.2	0.1	0.7	0.3	-1.11022302463e-16	5.559598
0.7	0.2	0.1	0.8	0.0	0.2	5.642608
0.7	0.2	0.1	0.8	0.1	0.1	5.601395
0.7	0.2	0.1	0.8	0.2	-5.55111512313e-17	5.560182
0.7	0.2	0.1	0.9	0.0	0.1	5.601979
0.7	0.2	0.1	0.9	0.1	-2.77555756156e-17	5.560766
0.7	0.2	0.1	1.0	0.0	0.0	5.56135
0.7	0.3	-1.11022302463e-16	0.0	0.0	1.0	5.92554
0.7	0.3	-1.11022302463e-16	0.0	0.1	0.9	5.88412
0.7	0.3	-1.11022302463e-16	0.0	0.2	0.8	5.8427
0.7	0.3	-1.11022302463e-16	0.0	0.3	0.7	5.80128
0.7	0.3	-1.11022302463e-16	0.0	0.4	0.6	5.75986
0.7	0.3	-1.11022302463e-16	0.0	0.5	0.5	5.71844
0.7	0.3	-1.11022302463e-16	0.0	0.6	0.4	5.67702
0.7	0.3	-1.11022302463e-16	0.0	0.7	0.3	5.6356
0.7	0.3	-1.11022302463e-16	0.0	0.8	0.2	5.59418
0.7	0.3	-1.11022302463e-16	0.0	0.9	0.1	5.55276
0.7	0.3	-1.11022302463e-16	0.0	1.0	0.0	5.51134
0.7	0.3	-1.11022302463e-16	0.1	0.0	0.9	5.884371
0.7	0.3	-1.11022302463e-16	0.1	0.1	0.8	5.842951
0.7	0.3	-1.11022302463e-16	0.1	0.2	0.7	5.801531
0.7	0.3	-1.11022302463e-16	0.1	0.3	0.6	5.760111
0.7	0.3	-1.11022302463e-16	0.1	0.4	0.5	5.718691
0.7	0.3	-1.11022302463e-16	0.1	0.5	0.4	5.677271
0.7	0.3	-1.11022302463e-16	0.1	0.6	0.3	5.635851
0.7	0.3	-1.11022302463e-16	0.1	0.7	0.2	5.594431
0.7	0.3	-1.11022302463e-16	0.1	0.8	0.1	5.553011
0.7	0.3	-1.11022302463e-16	0.1	0.9	0.0	5.511591
0.7	0.3	-1.11022302463e-16	0.2	0.0	0.8	5.843202
0.7	0.3	-1.11022302463e-16	0.2	0.1	0.7	5.801782
0.7	0.3	-1.11022302463e-16	0.2	0.2	0.6	5.760362
0.7	0.3	-1.11022302463e-16	0.2	0.3	0.5	5.718942
0.7	0.3	-1.11022302463e-16	0.2	0.4	0.4	5.677522
0.7	0.3	-1.11022302463e-16	0.2	0.5	0.3	5.636102
0.7	0.3	-1.11022302463e-16	0.2	0.6	0.2	5.594682
0.7	0.3	-1.11022302463e-16	0.2	0.7	0.1	5.553262
0.7	0.3	-1.11022302463e-16	0.2	0.8	0.0	5.511842
0.7	0.3	-1.11022302463e-16	0.3	0.0	0.7	5.802033
